Reviewer_Name,Review_Body,Review_Date,Rating,Country,Helpful_Tag,Travel Category,Require_Translate,City,Attraction_Rank,Year,Month
Sonia,If you go to Barcelona and don't visit the Sagrada Familia then it's best to stay at home. The visit met far beyond my expectations. The audio guide helped us understand everything better.,2022-12-01,4,Italy,Helpful,,True,Barcelona,top1,2022,December
Lucia,Spectacular,2022-12-01,5,Uruguay,Helpful,,True,Barcelona,top1,2022,December
Ilarie Dorinel,Fabulous!,2022-12-02,5,Romania,Helpful,,True,Barcelona,top1,2022,December
Yves,It’s a must! Absolutely must see and also Park Guell!,2022-12-02,5,Canada,Helpful,,True,Barcelona,top1,2022,December
Yannina,"Beautiful place, you could spend many hours seeing the details, majestic inside and out, the price for children a little high. But I eat it",2022-12-03,5,Chile,Helpful,,True,Barcelona,top1,2022,December
Daniel,There are no comments available for this review,2022-12-03,4,France,,,False,Barcelona,top1,2022,December
Melanie,Stunning and awesome experience. With the chaos of entry!,2022-12-04,5,United Kingdom,Helpful,,False,Barcelona,top1,2022,December
Claudia,There are no comments available for this review,2022-12-05,5,Italy,,,False,Barcelona,top1,2022,December
Dorit,The problem was that the ticket didn’t include the elevator to the top,2022-12-05,3,Israel,Helpful,,False,Barcelona,top1,2022,December
Vasilii,There are no comments available for this review,2022-12-05,5,Spain,,,False,Barcelona,top1,2022,December
Anonymous,There are no comments available for this review,2022-12-05,4,,,,False,Barcelona,top1,2022,December
Urzal,There are no comments available for this review,2022-12-05,5,,,,False,Barcelona,top1,2022,December
María del Carmen,"A place with a lot of mystique. Different from others. The only disappointment was the entrance to the tower, which we have booked at the moment. You go up by elevator, but the viewpoint is quite small. You go down a narrow spiral staircase. You have to pay 10 euros for 10 minutes of viewing🤷",2022-12-05,4,Argentina,Helpful,,True,Barcelona,top1,2022,December
Veronica,There are no comments available for this review,2022-12-06,5,Italy,,,False,Barcelona,top1,2022,December
Francis,"Magnificent and grandiose, a living and very moving monument, a must-see",2022-12-06,5,France,Helpful,,True,Barcelona,top1,2022,December
Jan Gerrit,There are no comments available for this review,2022-12-06,5,Finland,,,False,Barcelona,top1,2022,December
Ton,"Beautiful location, if you are in Barcelona then the Sagrada Famila should be on your to do list.",2022-12-06,4,Spain,Helpful,,True,Barcelona,top1,2022,December
massimiliano,There are no comments available for this review,2022-12-07,5,Italy,,,False,Barcelona,top1,2022,December
Juan Manuel,There are no comments available for this review,2022-12-07,5,Spain,,,False,Barcelona,top1,2022,December
Piet,There are no comments available for this review,2022-12-07,5,Brazil,,,False,Barcelona,top1,2022,December
Anonymous,There are no comments available for this review,2022-12-08,5,,,,False,Barcelona,top1,2022,December
Maria Beatriz,It’s a must,2022-12-09,5,Bolivia,Helpful,,False,Barcelona,top1,2022,December
June,There are no comments available for this review,2022-12-09,5,Spain,,,False,Barcelona,top1,2022,December
Ramón Roberto,There are no comments available for this review,2022-12-09,5,Spain,,,False,Barcelona,top1,2022,December
Maria do Rosário,Unmissable. Beautiful.,2022-12-09,5,Portugal,Helpful,,True,Barcelona,top1,2022,December
Zuzana,There are no comments available for this review,2022-12-10,5,Slovakia,,,False,Barcelona,top1,2022,December
Teresa,There are no comments available for this review,2022-12-10,5,Poland,,,False,Barcelona,top1,2022,December
RENATO,"To understand you have to see it, there are no words to describe it",2022-12-11,5,Italy,Helpful,,True,Barcelona,top1,2022,December
Simone,With online booking you skipped a lot of queues and an affordable price,2022-12-11,5,Italy,Helpful,,True,Barcelona,top1,2022,December
Elizabeth,"The Sagrada is a fabulous piece of architecture, history, religion and art. Gaudi was a genius. His colour spectrum of stained glass magnificent. Book online through booking.com - fast & cheaper. Download the sagrada app - take your own iPods. Marshall’s or whatever. Book mid morning or lunchtime. Stay until about 3 or 4 this will give you the best of the sunlight coming through the stained glass. Truly breathtaking and magical",2022-12-12,5,Spain,Helpful,,False,Barcelona,top1,2022,December
Eric,There are no comments available for this review,2022-12-12,4,Belgium,,,False,Barcelona,top1,2022,December
Maria,There are no comments available for this review,2022-12-12,5,Romania,,,False,Barcelona,top1,2022,December
Manfred,An absolute must. To date I have never paid admission to any church - but for this brilliant work of art an exception was more than justified. The service via booking.com was very user-friendly.,2022-12-12,5,Germany,Helpful,,True,Barcelona,top1,2022,December
Dovilė,There are no comments available for this review,2022-12-13,5,Lithuania,,,False,Barcelona,top1,2022,December
Katerina,"A must see in Barcelona! Magical experience, be ready to spend 2-3 hours there and while there I recommend to buy access by lift to the towers ✨👌",2022-12-14,5,Czech Republic,Helpful,,True,Barcelona,top1,2022,December
Anonymous,There are no comments available for this review,2022-12-16,5,,,,False,Barcelona,top1,2022,December
Quan,"We were slightly late and missed our time slot, the customer service lady would not allow us to go inside. We had to buy another set of ticket to get in. It totally ruined our experience with this place. Very disappointed.",2022-12-16,2,United States,Helpful,,False,Barcelona,top1,2022,December
Anonymous,"I tried to get a refund because the situation wasn't working out, but it wasn't possible.
It was a bit disappointing",2022-12-16,1,,Helpful,,True,Barcelona,top2,2022,December
Anonymous,"I tried to get a refund because the situation wasn't working out, but it wasn't possible.
It was a bit disappointing",2022-12-16,1,,Helpful,,True,Barcelona,top2,2022,December
Ole,There are no comments available for this review,2022-12-17,5,Denmark,,,False,Barcelona,top1,2022,December
Bernadette,A masterpiece! Beautiful. Easily accessible in December with pre-ordered tickets.,2022-12-18,5,Belgium,Helpful,,True,Barcelona,top1,2022,December
Maija Helena,Just so fantastic,2022-12-18,5,Sweden,Helpful,,False,Barcelona,top1,2022,December
Anonymous,"I don't know what the entrance with an audio guide is, the audio guide can be downloaded by everyone for FREE, it is not a plus of the entrance...",2022-12-18,3,,Helpful,,True,Barcelona,top1,2022,December
Jon,Fantastic to see. Well worth the money. Highly recommended.,2022-12-19,5,Norway,Helpful,,True,Barcelona,top1,2022,December
Irini,There are no comments available for this review,2022-12-19,5,,,,False,Barcelona,top1,2022,December
El Massaoudi,There are no comments available for this review,2022-12-19,5,Algeria,,,False,Barcelona,top1,2022,December
Jon,Fantastic experience. Well worth the visit.,2022-12-20,5,Norway,Helpful,,True,Barcelona,top1,2022,December
XIAOFANG,the best of Barcelona,2022-12-20,5,United Kingdom,Helpful,,False,Barcelona,top1,2022,December
Anabela,"A must-have experience on a visit to Barcelona. It is one of the arts and perhaps the most impactful, of the greatest architectural genius",2022-12-20,5,Portugal,Helpful,,True,Barcelona,top1,2022,December
Anonymous,There are no comments available for this review,2022-12-20,5,,,,False,Barcelona,top1,2022,December
Li,There are no comments available for this review,2022-12-21,5,Norway,,,False,Barcelona,top1,2022,December
Luisa,The price is much higher than that at the entrance to the place…,2022-12-21,3,Portugal,Helpful,,True,Barcelona,top1,2022,December
Philippe,There are no comments available for this review,2022-12-21,5,France,,,False,Barcelona,top1,2022,December
PUI SHAN JENNIFER,"Very convenient, use QR code to enter, but remember to use QR code to leave first!",2022-12-21,5,,Helpful,,True,Barcelona,top2,2022,December
PUI SHAN JENNIFER,"Very convenient, use QR code to enter, but remember to use QR code to leave first!",2022-12-21,5,,Helpful,,True,Barcelona,top2,2022,December
Jose Julio,It costs you €34 and to listen to the explanations you have to download an App and they don't even give you headphones,2022-12-22,1,Spain,Helpful,,True,Barcelona,top1,2022,December
corinne,There are no comments available for this review,2022-12-25,5,France,,,False,Barcelona,top1,2022,December
nathalie,There are no comments available for this review,2022-12-25,5,France,,,False,Barcelona,top1,2022,December
Anonymous,"A very special experience, great! ! !",2022-12-25,5,,Helpful,,True,Barcelona,top1,2022,December
CARLOS,There are no comments available for this review,2022-12-25,5,Venezuela,,,False,Barcelona,top1,2022,December
Emanuel,There are no comments available for this review,2022-12-25,5,Italy,,,False,Barcelona,top1,2022,December
Petronela,There are no comments available for this review,2022-12-25,5,Romania,,,False,Barcelona,top1,2022,December
Stephanie,"If there is a place to visit in Barcelona, ​​it’s this one! Don’t hesitate, it’s worth seeing!",2022-12-26,5,France,Helpful,,True,Barcelona,top1,2022,December
Anonymous,I was shocked by the architecture of the Sagrada Familia. Worth recommending,2022-12-26,5,,Helpful,,True,Barcelona,top1,2022,December
Ye,There are no comments available for this review,2022-12-26,5,Spain,,,False,Barcelona,top1,2022,December
André,There are no comments available for this review,2022-12-27,5,Germany,,,False,Barcelona,top1,2022,December
Maricel Silvana,There are no comments available for this review,2022-12-27,4,Italy,,,False,Barcelona,top1,2022,December
Soe Ann,Glad we bought tickets on Klook. It’s hassle free and all you have to show is the E-voucher on your phone. Park Guell is beautiful and amazing. A place tourists shouldn’t miss. We had a very relaxing time there. Try going in the morning there is less crowd.,2022-12-27,5,,Helpful,,False,Barcelona,top2,2022,December
Soe Ann,Glad we bought tickets on Klook. It’s hassle free and all you have to show is the E-voucher on your phone. Park Guell is beautiful and amazing. A place tourists shouldn’t miss. We had a very relaxing time there. Try going in the morning there is less crowd.,2022-12-27,5,,Helpful,,False,Barcelona,top2,2022,December
Cláudia Isabel,There are no comments available for this review,2022-12-28,5,Portugal,,,False,Barcelona,top1,2022,December
Aniq,Audio guide did not work. I request a refund,2022-12-28,3,Switzerland,Helpful,,True,Barcelona,top1,2022,December
Erta,There are no comments available for this review,2022-12-28,5,Albania,,,False,Barcelona,top1,2022,December
Maria Isabel,No shuttle! That climb from the metro station was horrible and half the escalators were not working. The park itself was so-so. So crowded at around noon. Park needs more signs.,2022-12-28,3,,Helpful,,False,Barcelona,top2,2022,December
Maria Isabel,No shuttle! That climb from the metro station was horrible and half the escalators were not working. The park itself was so-so. So crowded at around noon. Park needs more signs.,2022-12-28,3,,Helpful,,False,Barcelona,top2,2022,December
Sophie,There is no audio guide but you have to scan an app with your cell phone. Not very practical for my taste,2022-12-29,4,France,Helpful,,True,Barcelona,top1,2022,December
