Reviewer_Name,Review_Body,Review_Date,Rating,Country,Helpful_Tag,Travel Category,Require_Translate,City,Attraction_Rank,Is_Commented,Sentiment_Score,Year_Month
Mauro,"The experience is very good, because the Church is wonderful, but the audio guide system is cumbersome, since you have to download an application. I also wanted to live the experience of visually appreciating the Sagrada Familia and I would have liked to listen to the audio guide afterwards, but it is only available for a short time. There is also no announcement about the exhibits that are on the lower level.",2023-02-27,5,Chile,Helpful,,True,Barcelona,top1,True,0.7504,2023-02
Elfi,There are no comments available for this review,2023-02-27,5,Austria,,,False,Barcelona,top1,False,0.5069174783641891,2023-02
maria,"It is impossible to put into words the feeling of awe that you experience once you enter this magnificent structure. Unlike any sacred space I’ve been to before. Well worth the hefty admission fee, and whether you have a blue, gold…whatever ticket, there will be lines. you go through a TSA-level bag check and scan and there is really no way to fast pass this, so be forewarned. But the space is really not to be missed and you can see why it is such a Barcelona crown jewel. Absolutely breathtaking from any angle and without question, Antonio Gaudi’s greatest work.",2023-02-27,4,Spain,Helpful,,False,Barcelona,top1,True,0.9645,2023-02
Primetta,"Beautiful experience, an unmissable stop for anyone in Barcelona. Suggestions and wonder at every glance",2023-02-27,5,,Helpful,,True,Barcelona,top1,True,0.4019,2023-02
Florindo,"It's a spectacular monument, I loved it.",2023-02-27,5,Portugal,Helpful,,True,Barcelona,top1,True,0.5994,2023-02
minnì,There are no comments available for this review,2023-02-27,5,,,,False,Barcelona,top1,False,0.5069174783641891,2023-02
Viacheslav,There are no comments available for this review,2023-02-27,5,Serbia,,,False,Barcelona,top1,False,0.5069174783641891,2023-02
Karim,There are no comments available for this review,2023-02-28,4,France,,,False,Barcelona,top1,False,0.5069174783641891,2023-02
Vida,We loved the park. Using the apo to show our tickets was effortless.,2023-02-28,5,,Helpful,,False,Barcelona,top2,True,0.5994,2023-02
ORNELA,Must be visit and it is very easy have the tickets by booking with booking.com.,2023-03-02,4,Albania,Helpful,,False,Barcelona,top1,True,0.4927,2023-03
Aaisha,"There is quite a walk up hill so take note of the time that you booked because entrance is only permitted within 30 mins of the time you booked. We went at 10am and it was already crowded so it was impossible to get a picture, easily passable if you’re not a fan of crowds and don’t have much time in Barcelona",2023-03-02,2,,Helpful,,False,Barcelona,top2,True,0.1124,2023-03
Alain,Magnificent Extraordinary you absolutely must visit Easy to access by metro line 2 I recommend the visit,2023-03-03,5,Spain,Helpful,,True,Barcelona,top1,True,0.8612,2023-03
Maria,"Majestic! A work of genius, not to be missed",2023-03-03,5,Portugal,Helpful,,True,Barcelona,top1,True,0.2914,2023-03
Claudio,"A very suggestive experience that I recommend to everyone. The method of booking tickets with Booking was excellent, the Cathedral staff were very kind and very willing to help us. Very nice and pleasant experience. Absolutely worth trying",2023-03-04,5,Spain,Helpful,,True,Barcelona,top1,True,0.967,2023-03
Paul,There are no comments available for this review,2023-03-04,4,South Africa,,,False,Barcelona,top1,False,0.5069174783641891,2023-03
Anonymous,"Convenient to book tickets online
There are many people in the park, so it is recommended to go at the earliest time
Take the bus and take the escalator up the mountain. The escalator at the first left turn after taking the subway is under repair. It is recommended to walk a few more intersections before turning left. There are many entrances.",2023-03-04,3,,Helpful,,True,Barcelona,top2,True,0.4336,2023-03
María JErusalén,"It was easy for me to use the audio guide. You can also go looking and exploring at your own time, even return to the areas that you liked the most and dedicate yourself to contemplating the beauty and details of the place.",2023-03-05,5,Chile,Helpful,,True,Barcelona,top1,True,0.8591,2023-03
Sirje,There are no comments available for this review,2023-03-05,5,Estonia,,,False,Barcelona,top1,False,0.5069174783641891,2023-03
Milan,"It is a pity that the offers of one destination are not immediately followed, I bought a tour and then found out that there is another more expensive offer that would suit me better. Cancellation was already without refund.",2023-03-05,5,Czech Republic,Helpful,,True,Barcelona,top1,True,0.1779,2023-03
Alessia,There are no comments available for this review,2023-03-05,5,Italy,,,False,Barcelona,top1,False,0.5069174783641891,2023-03
Suzanna,There are no comments available for this review,2023-03-05,4,Netherlands,,,False,Barcelona,top1,False,0.5069174783641891,2023-03
Johan,There are no comments available for this review,2023-03-05,4,Netherlands,,,False,Barcelona,top1,False,0.5069174783641891,2023-03
Alexis,"Extraordinary, it’s a must do!",2023-03-05,5,France,Helpful,,True,Barcelona,top1,True,0.0,2023-03
Anonymous,There are no comments available for this review,2023-03-05,5,,,,False,Barcelona,top1,False,0.5069174783641891,2023-03
Anonymous,There are no comments available for this review,2023-03-06,4,,,,False,Barcelona,top1,False,0.5069174783641891,2023-03
Natalie,There are no comments available for this review,2023-03-06,5,United Kingdom,,,False,Barcelona,top1,False,0.5069174783641891,2023-03
Monica,"Super recommended, it's wonderful.",2023-03-06,5,Spain,Helpful,,True,Barcelona,top1,True,0.8555,2023-03
Martin bascou,No audio guide even though it was planned. The basilica is magnificent.,2023-03-06,4,France,Helpful,,True,Barcelona,top1,True,0.4019,2023-03
Remedios,There are no comments available for this review,2023-03-07,4,Spain,,,False,Barcelona,top1,False,0.5069174783641891,2023-03
Giovanni,There are no comments available for this review,2023-03-07,5,Italy,,,False,Barcelona,top1,False,0.5069174783641891,2023-03
Zsuzsanna,"Don't miss it when you are in Barcelona, it is breathtaking!",2023-03-07,5,Hungary,Helpful,,False,Barcelona,top1,True,0.577,2023-03
Anonymous,There are no comments available for this review,2023-03-08,5,,,,False,Barcelona,top1,False,0.5069174783641891,2023-03
Gabriel,There are no comments available for this review,2023-03-08,5,Puerto Rico,,,False,Barcelona,top1,False,0.5069174783641891,2023-03
Zsolt,There are no comments available for this review,2023-03-08,5,Hungary,,,False,Barcelona,top1,False,0.5069174783641891,2023-03
Mario Augusto,"The place is spectacular, I was amazed",2023-03-08,4,Peru,Helpful,,True,Barcelona,top1,True,0.4939,2023-03
Diane,There are no comments available for this review,2023-03-09,5,United States,,,False,Barcelona,top1,False,0.5069174783641891,2023-03
silvia,There are no comments available for this review,2023-03-09,5,Italy,,,False,Barcelona,top1,False,0.5069174783641891,2023-03
qaderi,There are no comments available for this review,2023-03-09,5,,,,False,Barcelona,top1,False,0.5069174783641891,2023-03
Pamela,There are no comments available for this review,2023-03-09,5,Canada,,,False,Barcelona,top1,False,0.5069174783641891,2023-03
Astrid,There are no comments available for this review,2023-03-09,5,Germany,,,False,Barcelona,top1,False,0.5069174783641891,2023-03
Shekina,Very beautiful cathedral!!!!!,2023-03-10,4,France,Helpful,,True,Barcelona,top1,True,0.7477,2023-03
Laura,There are no comments available for this review,2023-03-10,5,Spain,,,False,Barcelona,top1,False,0.5069174783641891,2023-03
Ion,There are no comments available for this review,2023-03-10,5,United Kingdom,,,False,Barcelona,top1,False,0.5069174783641891,2023-03
Anonymous,Nice to see it from the inside now. Very nice inside. There is still a lot to be done outside.,2023-03-10,4,,Helpful,,True,Barcelona,top1,True,0.7089,2023-03
Frank,There are no comments available for this review,2023-03-10,5,Netherlands,,,False,Barcelona,top1,False,0.5069174783641891,2023-03
Jana,"Simply divine, unforgetably beautiful!",2023-03-11,5,Czech Republic,Helpful,,True,Barcelona,top1,True,0.8313,2023-03
Anonymous,There are no comments available for this review,2023-03-11,5,,,,False,Barcelona,top1,False,0.5069174783641891,2023-03
UYGUN ÇOR,There are no comments available for this review,2023-03-11,4,Turkey,,,False,Barcelona,top1,False,0.5069174783641891,2023-03
Ján,There are no comments available for this review,2023-03-12,5,Slovakia,,,False,Barcelona,top1,False,0.5069174783641891,2023-03
Anonymous,There are no comments available for this review,2023-03-12,5,,,,False,Barcelona,top1,False,0.5069174783641891,2023-03
Cosimina Maria,There are no comments available for this review,2023-03-13,5,Italy,,,False,Barcelona,top1,False,0.5069174783641891,2023-03
Desiree,There are no comments available for this review,2023-03-13,4,Spain,,,False,Barcelona,top1,False,0.5069174783641891,2023-03
agnes,"Null. What a shame because for seniors, using the audio guide on the phone is impossible. For the price …",2023-03-13,3,France,Helpful,,True,Barcelona,top1,True,-0.4767,2023-03
Sophie,There are no comments available for this review,2023-03-13,5,France,,,False,Barcelona,top1,False,0.5069174783641891,2023-03
Rita,"Beautiful light-flooded church that stands out from all other churches not only because of its unique architecture, but also because of its positive effect on the viewer. In the Sagrada Familia you are amazed and touched by something very special. The well-executed tour with audio guide allows for an individual experience.",2023-03-13,5,Germany,Helpful,,True,Barcelona,top1,True,0.9489,2023-03
arnaud,There are no comments available for this review,2023-03-13,5,France,,,False,Barcelona,top1,False,0.5069174783641891,2023-03
Galina,"Very beautiful, interesting. It has to be visited to feel the majesty, the size, the details, ... cannot be conveyed in words.",2023-03-13,5,Bulgaria,Helpful,,True,Barcelona,top1,True,0.8004,2023-03
Snezhanka,There are no comments available for this review,2023-03-13,5,Bulgaria,,,False,Barcelona,top1,False,0.5069174783641891,2023-03
Karol,There are no comments available for this review,2023-03-14,5,Poland,,,False,Barcelona,top1,False,0.5069174783641891,2023-03
Corinne,"The monument is grandiose and magnificent but the ""audio guide"" is your smartphone if you manage to download the application and without a headset you don't hear much because there are a lot of people. So the visit price is a little excessive.",2023-03-14,3,France,Helpful,,True,Barcelona,top1,True,0.3506,2023-03
Sandro,There are no comments available for this review,2023-03-14,4,Italy,,,False,Barcelona,top1,False,0.5069174783641891,2023-03
Anonymous,There are no comments available for this review,2023-03-15,4,,,,False,Barcelona,top1,False,0.5069174783641891,2023-03
Anonymous,The attraction itself was absolutely beautiful however there was no one around to guide you through where to go and in which specific order to view the Familia. The ticket included an audio guide but you had to download it through an app and hear it through your phone rather than a device that is usually given. It could cost you a lot of data especially if you’re from another country! We were there for a shorter period of time than anticipated.,2023-03-15,4,,Helpful,,False,Barcelona,top1,True,0.5087,2023-03
David,"Would have liked to have known there was a lift to go up into one of the towers. Good to get an early entry time, so you can get quick entry, and so that you can take whatever time you need in Sagrada before the crowds get too large. On- line audio guide VERY helpful and informative.",2023-03-15,5,United Kingdom,Helpful,,False,Barcelona,top1,True,0.86,2023-03
Anna,There are no comments available for this review,2023-03-15,5,Poland,,,False,Barcelona,top1,False,0.5069174783641891,2023-03
Stefanie,"Even if the outside is still unfinished, the inside is a dream and an absolute tip for anyone who has often seen old stones and churches, because this architecture based on nature was a completely new experience! In the end, we were very happy that we had put in the effort and effort to see this attraction!",2023-03-15,5,Spain,Helpful,,True,Barcelona,top1,True,0.8772,2023-03
